ProductID,SKU,ProductName,Category,SubCategory,Brand,UnitPrice,CostPrice,Weight,UnitOfMeasure,SupplierID,LaunchDate,IsActive
8992,SKU-FUR-008992,Bajaj Office Chair,Furniture,Office,Bajaj,39991.12,28209.28,12.72,Liter,344,2026-04-14,True
8993,SKU-GRO-008993,Nestle Chips,Groceries,Snacks,Nestle,23432.05,16145.12,22.08,Liter,197,2023-09-11,True
8994,SKU-GRO-008994,Samsung Chips,Groceries,Snacks,Samsung,10720.04,9242.82,10.78,Liter,73,2021-05-07,True
8995,SKU-ELE-008995,Nestle Smartphone,Electronics,Mobile,Nestle,29598.56,20437.52,3.69,Box,376,2022-05-14,True
8996,SKU-FAS-008996,Amul Handbag,Fashion,Women,Amul,21224.33,14958.28,7.36,Liter,153,2023-02-27,True
8997,SKU-FAS-008997,Woodland Sandals,Fashion,Footwear,Woodland,16518.27,11183.32,9.33,Liter,450,2019-09-01,True
8998,SKU-FUR-008998,Woodland Bed,Furniture,Bedroom,Woodland,32237.97,25636.61,14.99,Kg,175,2020-04-21,True
8999,SKU-HOM-008999,Sony Air Fryer,Home Appliances,Kitchen,Sony,52155.69,37027.07,16.62,Pack,288,2024-02-05,True
9000,SKU-FUR-009000,Bajaj Sofa,Furniture,Living Room,Bajaj,44740.78,35144.22,20.77,Piece,357,2019-09-22,True
9001,SKU-FAS-009001,Parle Sneakers,Fashion,Footwear,Parle,30080.98,22088.89,3.11,Box,191,2023-06-28,True
9002,SKU-ELE-009002,Mi Wireless Charger,Electronics,Mobile,Mi,37660.22,25247.17,23.45,Box,494,2023-02-24,True
9003,SKU-ELE-009003,Bajaj Smart Watch,Electronics,Accessories,Bajaj,57544.73,40958.47,3.77,Box,131,2024-05-13,True
9004,SKU-HOM-009004,Realme Vacuum Cleaner,Home Appliances,Cleaning,Realme,52432.29,42142.55,15.13,Liter,259,2025-05-08,True
9005,SKU-HOM-009005,Philips Mixer Grinder,Home Appliances,Kitchen,Philips,21315.32,16907.65,4.81,Box,327,2020-04-07,True
9006,SKU-HOM-009006,Dell Air Cooler,Home Appliances,Cooling,Dell,37350.23,29631.97,22.77,Kg,478,2025-11-18,True
9007,SKU-ELE-009007,Apple Business Laptop,Electronics,Laptop,Apple,5612.42,4796.55,3.65,Pack,213,2019-09-21,True
9008,SKU-FAS-009008,IKEA Sandals,Fashion,Footwear,IKEA,50437.48,38271.14,18.51,Box,499,2021-03-05,True
9009,SKU-FAS-009009,Parle Handbag,Fashion,Women,Parle,51288.97,40397.73,10.39,Liter,16,2024-05-27,True
9010,SKU-GRO-009010,Realme Fruit Juice,Groceries,Beverages,Realme,59152.97,44982.25,17.84,Kg,377,2024-07-17,True
9011,SKU-FUR-009011,Tata Office Chair,Furniture,Office,Tata,36199.68,26444.84,16.35,Piece,55,2026-03-10,True
9012,SKU-FAS-009012,Prestige Handbag,Fashion,Women,Prestige,53446.92,36314.36,14.6,Box,42,2023-01-01,True
9013,SKU-FUR-009013,Parle Coffee Table,Furniture,Living Room,Parle,3531.65,2633.27,5.09,Box,228,2026-04-13,True
9014,SKU-HOM-009014,Woodland Ceiling Fan,Home Appliances,Cooling,Woodland,15076.92,12590.14,0.79,Kg,385,2019-09-12,True
9015,SKU-ELE-009015,Noise Power Bank,Electronics,Mobile,Noise,16716.97,11460.42,7.18,Pack,198,2022-03-16,True
9016,SKU-FAS-009016,Tata Jacket,Fashion,Men,Tata,66292.66,47257.58,13.63,Piece,18,2026-04-12,True
9017,SKU-HOM-009017,Dell Air Cooler,Home Appliances,Cooling,Dell,49076.39,39908.16,18.2,Liter,382,2025-02-04,True
9018,SKU-ELE-009018,Mi Chromebook,Electronics,Laptop,Mi,52663.46,35444.65,20.64,Kg,339,2019-10-12,False
9019,SKU-ELE-009019,Dell Bluetooth Speaker,Electronics,Accessories,Dell,272.74,198.01,22.31,Liter,132,2024-02-16,True
9020,SKU-FUR-009020,Noise Study Table,Furniture,Office,Noise,3056.4,2248.75,9.94,Liter,70,2026-06-25,True
9021,SKU-ELE-009021,Boat Smart Watch,Electronics,Accessories,Boat,1908.89,1608.45,13.64,Pack,167,2023-05-08,True
9022,SKU-ELE-009022,Parle Business Laptop,Electronics,Laptop,Parle,46539.62,38861.74,1.2,Piece,367,2026-05-07,True
9023,SKU-HOM-009023,Realme Vacuum Cleaner,Home Appliances,Cleaning,Realme,29121.71,22027.13,10.26,Kg,3,2019-11-22,True
9024,SKU-GRO-009024,Realme Wheat Flour,Groceries,Food,Realme,887.19,745.02,1.43,Box,343,2021-03-31,False
9025,SKU-FAS-009025,Adidas Shirt,Fashion,Men,Adidas,2297.74,1992.8,18.47,Piece,187,2019-02-14,True
9026,SKU-FUR-009026,Adidas Office Chair,Furniture,Office,Adidas,49425.42,37373.9,23.78,Pack,146,2023-04-15,True
9027,SKU-FUR-009027,Amul Study Table,Furniture,Office,Amul,10868.4,7792.12,16.75,Piece,297,2023-01-29,True
9028,SKU-GRO-009028,Mi Namkeen,Groceries,Snacks,Mi,5594.7,4016.34,6.6,Kg,196,2024-08-31,True
9029,SKU-HOM-009029,Nike Steam Mop,Home Appliances,Cleaning,Nike,46946.89,33351.35,12.92,Pack,70,2019-07-21,True
9030,SKU-FUR-009030,Bajaj Study Table,Furniture,Office,Bajaj,39111.73,27176.08,7.46,Box,267,2020-02-11,True
9031,SKU-FAS-009031,Prestige Jacket,Fashion,Men,Prestige,65622.25,44407.44,10.77,Liter,176,2021-03-31,True
9032,SKU-FAS-009032,Realme Sandals,Fashion,Footwear,Realme,17794.89,14699.87,0.95,Piece,178,2025-09-08,False
9033,SKU-GRO-009033,Realme Biscuits,Groceries,Snacks,Realme,14575.24,10005.43,4.61,Liter,343,2026-01-10,True
9034,SKU-GRO-009034,Parle Wheat Flour,Groceries,Food,Parle,2024.43,1664.03,11.37,Liter,475,2019-10-14,True
9035,SKU-FAS-009035,Godrej Jeans,Fashion,Men,Godrej,69407.1,47276.83,2.52,Liter,477,2024-09-23,True
9036,SKU-HOM-009036,Mi Mixer Grinder,Home Appliances,Kitchen,Mi,22575.26,16631.1,4.15,Box,369,2018-10-18,True
9037,SKU-ELE-009037,IKEA Earbuds,Electronics,Accessories,IKEA,11122.44,7532.31,21.34,Kg,224,2025-01-21,True
9038,SKU-GRO-009038,Prestige Chips,Groceries,Snacks,Prestige,62608.21,49792.47,22.38,Box,186,2021-04-04,True
9039,SKU-FAS-009039,Amul Sneakers,Fashion,Footwear,Amul,71883.2,49439.59,0.38,Kg,357,2026-01-12,True
9040,SKU-ELE-009040,Mi Feature Phone,Electronics,Mobile,Mi,64244.25,45569.36,18.46,Liter,204,2022-01-25,True
9041,SKU-FUR-009041,IKEA Wardrobe,Furniture,Bedroom,IKEA,11125.27,7895.7,12.01,Box,251,2022-01-16,True
9042,SKU-ELE-009042,Parle Feature Phone,Electronics,Mobile,Parle,6627.59,5668.73,24.34,Box,494,2021-02-15,False
9043,SKU-ELE-009043,Bajaj Smartphone,Electronics,Mobile,Bajaj,21889.38,15625.67,9.54,Kg,342,2022-04-25,True
9044,SKU-ELE-009044,IKEA Business Laptop,Electronics,Laptop,IKEA,44327.07,37913.39,11.79,Piece,459,2024-11-20,True
9045,SKU-ELE-009045,Havells Power Bank,Electronics,Mobile,Havells,42622.52,33489.51,0.53,Box,63,2026-06-28,True
9046,SKU-FUR-009046,Lenovo Mattress,Furniture,Bedroom,Lenovo,3732.86,2870.2,0.23,Box,262,2025-07-14,True
9047,SKU-HOM-009047,Nike Ceiling Fan,Home Appliances,Cooling,Nike,22794.41,18731.27,14.86,Piece,423,2026-02-24,True
9048,SKU-ELE-009048,Dell Keyboard,Electronics,Accessories,Dell,28351.85,23414.05,23.79,Piece,100,2023-12-18,True
9049,SKU-GRO-009049,Sony Coffee,Groceries,Beverages,Sony,14220.18,9514.59,21.41,Pack,59,2026-06-26,True
9050,SKU-FUR-009050,Philips Mattress,Furniture,Bedroom,Philips,66031.13,45007.47,17.15,Box,377,2024-10-28,True
9051,SKU-ELE-009051,Woodland Mouse,Electronics,Accessories,Woodland,60287.8,45574.43,6.05,Pack,64,2020-11-15,True
9052,SKU-HOM-009052,LG Vacuum Cleaner,Home Appliances,Cleaning,LG,56015.4,45062.07,16.26,Kg,358,2019-11-03,True
9053,SKU-FUR-009053,Mi Sofa,Furniture,Living Room,Mi,18758.61,13401.97,17.39,Piece,496,2025-03-04,True
9054,SKU-HOM-009054,Samsung Air Cooler,Home Appliances,Cooling,Samsung,51199.81,36653.63,11.97,Piece,453,2020-02-22,True
9055,SKU-FAS-009055,Woodland Dress,Fashion,Women,Woodland,57949.13,39146.26,12.01,Pack,13,2019-06-15,False
9056,SKU-GRO-009056,LG Tea,Groceries,Beverages,LG,64243.86,46883.31,18.23,Box,350,2019-08-31,True
9057,SKU-FUR-009057,Mi Study Table,Furniture,Office,Mi,11025.1,7750.85,12.81,Liter,80,2020-02-12,True
9058,SKU-ELE-009058,Sony Feature Phone,Electronics,Mobile,Sony,54840.29,37143.2,9.45,Kg,146,2018-10-08,True
9059,SKU-GRO-009059,Woodland Tea,Groceries,Beverages,Woodland,14613.57,11402.66,3.0,Kg,500,2025-01-11,True
9060,SKU-HOM-009060,Lenovo Air Cooler,Home Appliances,Cooling,Lenovo,374.25,318.58,8.55,Kg,179,2023-10-02,True
9061,SKU-FUR-009061,LG Office Chair,Furniture,Office,LG,23691.67,16952.21,16.62,Liter,41,2023-10-17,False
9062,SKU-ELE-009062,Apple Earbuds,Electronics,Accessories,Apple,48723.34,32764.02,14.26,Box,403,2020-10-25,True
9063,SKU-ELE-009063,Nestle Phone Case,Electronics,Mobile,Nestle,7838.72,5627.27,11.21,Box,455,2023-09-12,True
9064,SKU-FAS-009064,Apple T-Shirt,Fashion,Men,Apple,14855.29,11073.63,15.83,Kg,52,2023-05-15,True
9065,SKU-HOM-009065,Bajaj Microwave,Home Appliances,Kitchen,Bajaj,1474.0,1144.08,4.94,Pack,253,2023-10-03,True
9066,SKU-ELE-009066,Nestle Power Bank,Electronics,Mobile,Nestle,53846.49,41177.24,19.82,Pack,258,2020-07-05,True
9067,SKU-FUR-009067,Puma TV Unit,Furniture,Living Room,Puma,59795.79,41895.07,10.86,Box,194,2023-08-14,True
9068,SKU-ELE-009068,Lenovo Feature Phone,Electronics,Mobile,Lenovo,5684.45,4011.53,11.18,Box,375,2020-07-09,True
9069,SKU-ELE-009069,Bajaj Ultrabook,Electronics,Laptop,Bajaj,203.68,153.97,14.46,Liter,42,2020-07-05,True
9070,SKU-FUR-009070,Woodland Sofa,Furniture,Living Room,Woodland,43412.68,30979.77,4.15,Kg,91,2024-05-23,True
9071,SKU-ELE-009071,Parle Chromebook,Electronics,Laptop,Parle,54125.27,42791.33,19.27,Liter,55,2018-10-08,True
9072,SKU-HOM-009072,LG Mixer Grinder,Home Appliances,Kitchen,LG,61523.55,44933.83,10.85,Piece,15,2021-08-08,True
9073,SKU-HOM-009073,Apple Ceiling Fan,Home Appliances,Cooling,Apple,29331.68,23733.77,8.17,Liter,182,2019-03-22,True
9074,SKU-HOM-009074,Prestige Ceiling Fan,Home Appliances,Cooling,Prestige,22689.18,18542.4,19.23,Liter,179,2024-05-25,True
9075,SKU-FUR-009075,IKEA Sofa,Furniture,Living Room,IKEA,35330.17,27507.97,20.67,Piece,94,2025-03-06,True
9076,SKU-FAS-009076,Amul Running Shoes,Fashion,Footwear,Amul,26498.8,19961.13,7.5,Box,208,2022-08-07,True
9077,SKU-FAS-009077,Nike Top,Fashion,Women,Nike,61200.18,41076.91,23.45,Piece,124,2019-09-08,True
9078,SKU-GRO-009078,Godrej Wheat Flour,Groceries,Food,Godrej,55962.91,46645.76,4.68,Piece,67,2022-10-26,True
9079,SKU-ELE-009079,Havells Gaming Laptop,Electronics,Laptop,Havells,8096.07,6059.71,20.63,Piece,492,2025-09-28,True
9080,SKU-GRO-009080,Adidas Rice,Groceries,Food,Adidas,24903.81,18973.52,8.05,Liter,497,2023-09-09,True
9081,SKU-GRO-009081,Philips Sugar,Groceries,Food,Philips,26091.73,22439.22,2.75,Piece,126,2022-07-14,True
9082,SKU-HOM-009082,Havells Steam Mop,Home Appliances,Cleaning,Havells,45152.55,32715.56,14.35,Liter,344,2024-08-08,True
9083,SKU-FAS-009083,Dell Shirt,Fashion,Men,Dell,44286.9,36041.22,6.48,Liter,14,2024-01-27,True
9084,SKU-FAS-009084,Parle T-Shirt,Fashion,Men,Parle,50237.59,40097.27,19.66,Pack,307,2021-09-22,True
9085,SKU-GRO-009085,Dell Coffee,Groceries,Beverages,Dell,28863.25,20575.18,17.84,Kg,497,2020-02-10,True
9086,SKU-FAS-009086,Sony Dress,Fashion,Women,Sony,60388.57,44041.01,7.01,Liter,458,2025-10-17,True
9087,SKU-ELE-009087,Philips Earbuds,Electronics,Accessories,Philips,7504.29,5097.19,19.38,Pack,383,2021-11-03,True
9088,SKU-HOM-009088,Bajaj Ceiling Fan,Home Appliances,Cooling,Bajaj,8825.28,6229.06,19.1,Liter,302,2022-09-22,True
9089,SKU-FUR-009089,Havells Bed,Furniture,Bedroom,Havells,56549.99,43884.88,13.78,Box,321,2022-07-30,True
9090,SKU-HOM-009090,Boat Rice Cooker,Home Appliances,Kitchen,Boat,37126.92,29329.39,17.76,Pack,77,2019-09-19,False
9091,SKU-FAS-009091,Adidas Kurti,Fashion,Women,Adidas,55827.14,39259.66,9.73,Pack,273,2019-12-09,True
9092,SKU-ELE-009092,Realme Business Laptop,Electronics,Laptop,Realme,4057.5,3073.03,4.92,Liter,58,2020-03-10,True
9093,SKU-FUR-009093,Prestige TV Unit,Furniture,Living Room,Prestige,28205.78,22949.69,19.86,Box,75,2020-06-21,True
9094,SKU-HOM-009094,Philips Vacuum Cleaner,Home Appliances,Cleaning,Philips,36613.69,28242.41,5.72,Liter,152,2018-10-27,True
9095,SKU-HOM-009095,Godrej Ceiling Fan,Home Appliances,Cooling,Godrej,50009.39,39915.46,17.48,Pack,42,2022-01-08,False
9096,SKU-FAS-009096,Mi Handbag,Fashion,Women,Mi,27201.97,18843.69,15.25,Liter,56,2025-01-18,True
9097,SKU-FAS-009097,Havells Shirt,Fashion,Men,Havells,36652.62,30748.24,6.67,Kg,78,2018-09-03,True
9098,SKU-HOM-009098,Noise Vacuum Cleaner,Home Appliances,Cleaning,Noise,32061.68,27381.7,11.06,Kg,258,2026-06-02,True
9099,SKU-HOM-009099,Nike Air Fryer,Home Appliances,Kitchen,Nike,60054.32,42769.65,3.92,Kg,115,2020-11-03,True
9100,SKU-FUR-009100,Godrej Mattress,Furniture,Bedroom,Godrej,47903.5,34690.73,12.54,Box,85,2022-01-22,True
9101,SKU-FUR-009101,Amul Bed,Furniture,Bedroom,Amul,40342.13,28861.1,6.23,Pack,398,2020-06-09,True
9102,SKU-FAS-009102,Amul Running Shoes,Fashion,Footwear,Amul,34553.91,25365.94,7.7,Box,123,2024-11-10,True
9103,SKU-ELE-009103,Adidas Phone Case,Electronics,Mobile,Adidas,46089.91,33730.12,9.26,Piece,225,2024-04-03,True
9104,SKU-ELE-009104,Philips Gaming Laptop,Electronics,Laptop,Philips,54541.68,37972.43,14.71,Liter,290,2020-04-09,True
9105,SKU-ELE-009105,Boat Business Laptop,Electronics,Laptop,Boat,59726.02,46486.03,23.1,Pack,221,2024-12-28,True
9106,SKU-GRO-009106,Prestige Biscuits,Groceries,Snacks,Prestige,14286.24,11435.9,17.62,Liter,196,2020-04-14,True
9107,SKU-FUR-009107,Prestige Wardrobe,Furniture,Bedroom,Prestige,21902.65,18278.29,24.92,Kg,169,2019-02-09,True
9108,SKU-FAS-009108,Woodland Sandals,Fashion,Footwear,Woodland,24563.4,19075.67,24.03,Box,217,2020-01-20,True
9109,SKU-FUR-009109,Boat Study Table,Furniture,Office,Boat,34515.28,29976.1,11.14,Liter,3,2026-06-07,True
9110,SKU-GRO-009110,Apple Coffee,Groceries,Beverages,Apple,51975.53,35969.9,19.3,Kg,356,2022-04-13,True
9111,SKU-HOM-009111,Mi Air Cooler,Home Appliances,Cooling,Mi,7577.67,5136.73,3.59,Kg,154,2025-12-03,True
9112,SKU-ELE-009112,Samsung Business Laptop,Electronics,Laptop,Samsung,27653.7,19775.0,23.87,Box,289,2023-10-18,False
9113,SKU-ELE-009113,Mi Keyboard,Electronics,Accessories,Mi,57178.76,49511.73,10.92,Box,118,2022-09-18,True
9114,SKU-FUR-009114,IKEA TV Unit,Furniture,Living Room,IKEA,1455.58,1206.42,17.86,Piece,435,2024-05-25,True
9115,SKU-FUR-009115,Woodland Coffee Table,Furniture,Living Room,Woodland,47043.92,39660.25,12.34,Kg,100,2021-04-23,True
9116,SKU-FUR-009116,Samsung Study Table,Furniture,Office,Samsung,52557.6,41969.94,20.59,Kg,100,2025-12-01,True
9117,SKU-HOM-009117,Apple Steam Mop,Home Appliances,Cleaning,Apple,12618.41,10744.56,20.23,Box,113,2022-06-09,True
9118,SKU-GRO-009118,Woodland Tea,Groceries,Beverages,Woodland,34073.2,23440.36,13.7,Kg,242,2026-02-04,True
9119,SKU-GRO-009119,Havells Tea,Groceries,Beverages,Havells,64209.41,46264.09,23.05,Pack,402,2020-08-23,True
9120,SKU-FAS-009120,Puma Shirt,Fashion,Men,Puma,9720.35,6569.89,2.44,Piece,422,2022-03-08,True
9121,SKU-GRO-009121,Noise Chips,Groceries,Snacks,Noise,42224.85,30285.37,14.31,Pack,473,2021-12-27,True
9122,SKU-HOM-009122,IKEA Steam Mop,Home Appliances,Cleaning,IKEA,70493.98,49104.8,23.76,Kg,22,2025-02-23,True
9123,SKU-GRO-009123,Boat Fruit Juice,Groceries,Beverages,Boat,50585.87,40640.9,15.28,Liter,142,2018-11-25,True
9124,SKU-ELE-009124,LG Wireless Charger,Electronics,Mobile,LG,52690.38,44747.1,13.9,Pack,376,2023-09-19,True
9125,SKU-HOM-009125,Philips Vacuum Cleaner,Home Appliances,Cleaning,Philips,63474.1,44545.55,11.35,Box,103,2024-10-19,True
9126,SKU-HOM-009126,Prestige Steam Mop,Home Appliances,Cleaning,Prestige,62028.78,48426.27,23.97,Box,440,2025-07-23,True
9127,SKU-ELE-009127,Lenovo Mouse,Electronics,Accessories,Lenovo,53700.46,38329.44,4.93,Kg,138,2021-10-12,True
9128,SKU-ELE-009128,Adidas Wireless Charger,Electronics,Mobile,Adidas,41198.54,31129.95,12.49,Pack,49,2024-09-02,True
9129,SKU-GRO-009129,Apple Coffee,Groceries,Beverages,Apple,3508.27,2914.71,10.26,Pack,129,2021-03-17,True
9130,SKU-ELE-009130,Realme Business Laptop,Electronics,Laptop,Realme,6719.55,4561.12,13.17,Pack,24,2021-11-24,True
9131,SKU-FUR-009131,Woodland Office Chair,Furniture,Office,Woodland,25244.11,18157.5,2.8,Kg,451,2023-09-30,True
9132,SKU-FAS-009132,Tata Jeans,Fashion,Men,Tata,52007.38,39755.37,23.67,Liter,68,2026-07-14,True
9133,SKU-ELE-009133,Godrej Ultrabook,Electronics,Laptop,Godrej,47257.02,40521.95,13.25,Liter,18,2024-11-10,True
9134,SKU-FUR-009134,Prestige TV Unit,Furniture,Living Room,Prestige,43848.47,33251.11,4.93,Pack,9,2023-05-30,True
9135,SKU-FAS-009135,Godrej Sandals,Fashion,Footwear,Godrej,42927.56,29379.99,22.0,Liter,74,2023-08-06,True
9136,SKU-ELE-009136,Realme Smartphone,Electronics,Mobile,Realme,54928.44,38493.66,6.82,Box,112,2023-02-08,True
9137,SKU-GRO-009137,Godrej Biscuits,Groceries,Snacks,Godrej,24076.18,16898.96,19.47,Kg,135,2023-01-05,True
9138,SKU-HOM-009138,Prestige Microwave,Home Appliances,Kitchen,Prestige,712.02,475.47,17.54,Liter,129,2024-01-01,True
9139,SKU-GRO-009139,Nestle Cooking Oil,Groceries,Food,Nestle,42192.87,34399.17,23.26,Box,443,2025-12-29,True
9140,SKU-FUR-009140,Bajaj Mattress,Furniture,Bedroom,Bajaj,5713.78,3994.78,15.73,Liter,483,2024-07-14,True
9141,SKU-FAS-009141,Noise Sandals,Fashion,Footwear,Noise,7550.41,5682.08,10.92,Piece,310,2025-03-28,True
9142,SKU-FUR-009142,Noise Bed,Furniture,Bedroom,Noise,13467.28,9217.26,12.2,Kg,153,2018-11-15,True
9143,SKU-ELE-009143,Woodland Wireless Charger,Electronics,Mobile,Woodland,37860.48,26946.0,20.83,Liter,301,2022-12-22,True
9144,SKU-HOM-009144,Nike Air Fryer,Home Appliances,Kitchen,Nike,41688.85,32008.15,10.39,Piece,364,2019-06-23,True
9145,SKU-FAS-009145,LG Top,Fashion,Women,LG,53700.81,39693.12,10.1,Piece,116,2022-05-22,True
9146,SKU-GRO-009146,Godrej Chips,Groceries,Snacks,Godrej,45606.23,34682.59,5.73,Kg,382,2022-06-07,True
9147,SKU-FUR-009147,Woodland Mattress,Furniture,Bedroom,Woodland,11173.22,8021.61,18.15,Pack,160,2025-07-31,False
9148,SKU-FUR-009148,Philips Bed,Furniture,Bedroom,Philips,53096.98,45163.45,2.19,Box,64,2026-01-05,True
9149,SKU-FUR-009149,Sony Sofa,Furniture,Living Room,Sony,69542.18,46751.16,3.17,Piece,75,2018-11-27,True
9150,SKU-HOM-009150,Samsung Mixer Grinder,Home Appliances,Kitchen,Samsung,2769.51,2333.77,8.49,Piece,451,2026-01-05,False
9151,SKU-FUR-009151,Adidas Study Table,Furniture,Office,Adidas,36055.39,31063.61,5.25,Liter,212,2020-08-20,True
9152,SKU-GRO-009152,Bajaj Tea,Groceries,Beverages,Bajaj,39866.13,33517.07,7.22,Pack,485,2022-12-16,True
9153,SKU-FUR-009153,HP Wardrobe,Furniture,Bedroom,HP,50951.93,37229.13,24.98,Pack,429,2023-02-14,True
9154,SKU-ELE-009154,Apple Mouse,Electronics,Accessories,Apple,9925.01,7470.17,20.02,Liter,289,2021-11-29,True
9155,SKU-HOM-009155,Dell Steam Mop,Home Appliances,Cleaning,Dell,56441.47,48004.17,5.27,Box,472,2024-10-19,True
9156,SKU-FAS-009156,Woodland Jacket,Fashion,Men,Woodland,37995.51,32707.72,24.15,Piece,329,2018-11-17,True
9157,SKU-FAS-009157,Bajaj Sandals,Fashion,Footwear,Bajaj,56618.5,39461.63,2.63,Liter,77,2023-04-16,True
9158,SKU-ELE-009158,Mi Phone Case,Electronics,Mobile,Mi,52343.78,41359.44,24.12,Box,435,2021-11-03,True
9159,SKU-HOM-009159,Adidas Mixer Grinder,Home Appliances,Kitchen,Adidas,48960.8,35131.04,9.26,Box,339,2022-12-08,True
9160,SKU-GRO-009160,Puma Rice,Groceries,Food,Puma,27563.2,20505.79,12.3,Piece,393,2025-01-20,True
9161,SKU-ELE-009161,Prestige Gaming Laptop,Electronics,Laptop,Prestige,47825.69,35313.37,7.98,Piece,313,2023-11-29,True
9162,SKU-FUR-009162,LG TV Unit,Furniture,Living Room,LG,50562.74,33977.76,20.83,Box,129,2018-12-19,True
9163,SKU-ELE-009163,Godrej Gaming Laptop,Electronics,Laptop,Godrej,3571.53,2721.09,6.02,Kg,296,2020-02-28,True
9164,SKU-FUR-009164,HP Sofa,Furniture,Living Room,HP,31413.91,26347.35,23.93,Liter,4,2021-01-08,True
9165,SKU-HOM-009165,Boat Air Fryer,Home Appliances,Kitchen,Boat,51873.92,41279.53,3.23,Piece,364,2022-04-14,True
9166,SKU-FUR-009166,HP Sofa,Furniture,Living Room,HP,24866.07,16590.29,11.09,Liter,308,2021-12-06,True
9167,SKU-ELE-009167,LG Ultrabook,Electronics,Laptop,LG,38919.15,29726.93,12.54,Pack,67,2026-01-25,True
9168,SKU-ELE-009168,Puma Gaming Laptop,Electronics,Laptop,Puma,43015.88,28932.39,11.46,Box,427,2021-02-19,True
9169,SKU-FAS-009169,Godrej Handbag,Fashion,Women,Godrej,46881.08,31851.39,22.4,Pack,341,2025-02-15,True
9170,SKU-HOM-009170,LG Air Fryer,Home Appliances,Kitchen,LG,48736.37,35162.25,17.87,Box,483,2025-08-02,True
9171,SKU-HOM-009171,Mi Microwave,Home Appliances,Kitchen,Mi,14323.13,11413.6,12.41,Piece,341,2020-12-23,True
9172,SKU-ELE-009172,Realme Gaming Laptop,Electronics,Laptop,Realme,25500.67,21424.23,20.81,Pack,338,2022-06-21,True
9173,SKU-FUR-009173,Prestige Study Table,Furniture,Office,Prestige,35796.88,25892.43,19.87,Box,19,2019-12-18,True
9174,SKU-FUR-009174,Adidas Bed,Furniture,Bedroom,Adidas,32479.44,26733.21,1.38,Liter,142,2022-02-20,True
9175,SKU-GRO-009175,Mi Wheat Flour,Groceries,Food,Mi,26386.56,20474.57,1.65,Liter,213,2021-01-18,True
9176,SKU-FUR-009176,Dell Bed,Furniture,Bedroom,Dell,52227.63,42762.13,0.8,Liter,399,2023-10-05,True
9177,SKU-FAS-009177,Woodland Shirt,Fashion,Men,Woodland,60403.4,41280.28,2.52,Piece,351,2026-05-13,True
9178,SKU-FAS-009178,Realme Running Shoes,Fashion,Footwear,Realme,66937.43,44770.9,1.19,Piece,56,2019-01-04,True
9179,SKU-GRO-009179,Bajaj Tea,Groceries,Beverages,Bajaj,49928.91,36753.4,12.73,Liter,179,2024-05-31,True
9180,SKU-FAS-009180,Noise Jeans,Fashion,Men,Noise,38130.32,26498.05,7.7,Box,278,2022-12-11,True
9181,SKU-ELE-009181,Havells Wireless Charger,Electronics,Mobile,Havells,27416.8,20252.3,13.94,Box,263,2026-03-26,True
9182,SKU-GRO-009182,LG Sugar,Groceries,Food,LG,50744.03,37938.27,10.64,Kg,153,2019-10-03,True
9183,SKU-FUR-009183,Boat Study Table,Furniture,Office,Boat,21867.36,18499.8,13.45,Liter,290,2022-06-28,True
9184,SKU-HOM-009184,Philips Air Cooler,Home Appliances,Cooling,Philips,12952.54,10189.19,5.34,Liter,451,2025-08-09,True
9185,SKU-HOM-009185,Prestige Air Fryer,Home Appliances,Kitchen,Prestige,51171.01,43476.45,17.93,Liter,30,2024-01-16,False
9186,SKU-FAS-009186,Havells Sandals,Fashion,Footwear,Havells,51952.71,36824.56,7.17,Kg,88,2022-05-22,True
9187,SKU-FAS-009187,Dell Jeans,Fashion,Men,Dell,19862.08,15339.32,22.77,Box,261,2019-04-25,True
9188,SKU-FUR-009188,Bajaj Office Chair,Furniture,Office,Bajaj,21723.12,15910.5,10.43,Pack,367,2024-09-10,True
9189,SKU-ELE-009189,Bajaj Wireless Charger,Electronics,Mobile,Bajaj,26163.14,19132.68,4.99,Liter,374,2022-10-21,True
9190,SKU-ELE-009190,Boat Chromebook,Electronics,Laptop,Boat,43303.34,31320.3,11.79,Box,3,2019-07-05,True
9191,SKU-FAS-009191,HP Sneakers,Fashion,Footwear,HP,215.49,177.13,9.32,Pack,263,2020-01-28,True
9192,SKU-HOM-009192,HP Vacuum Cleaner,Home Appliances,Cleaning,HP,5699.49,4015.98,18.02,Piece,244,2025-03-03,True
9193,SKU-HOM-009193,Prestige Air Cooler,Home Appliances,Cooling,Prestige,41594.49,35000.6,23.53,Kg,112,2023-07-11,True
9194,SKU-HOM-009194,LG Steam Mop,Home Appliances,Cleaning,LG,15978.89,10722.24,19.61,Pack,409,2026-07-10,True
9195,SKU-ELE-009195,Sony Earbuds,Electronics,Accessories,Sony,16100.86,10860.19,5.6,Piece,222,2026-02-25,True
9196,SKU-FUR-009196,Lenovo Mattress,Furniture,Bedroom,Lenovo,48350.36,39120.09,9.5,Liter,92,2024-06-19,True
9197,SKU-HOM-009197,Apple Rice Cooker,Home Appliances,Kitchen,Apple,2283.02,1925.7,2.95,Piece,78,2023-03-12,True
9198,SKU-GRO-009198,Adidas Chips,Groceries,Snacks,Adidas,64081.55,48932.14,23.51,Kg,444,2019-09-12,True
